opentime,open,high,low,close,volume,closetime,volume_U,num_trade,taker_buy,taker_buy_volume_U,ignore
2024-06-13 14:08:00,3500.0,3502.84,3499.45,3502.83,686.392,2024-06-13 14:08:59,2403122.49147,1704,507.757,1777759.16554,0.0
2024-06-13 14:09:00,3502.83,3505.0,3502.6,3502.79,1101.219,2024-06-13 14:09:59,3858307.71678,1897,663.602,2325041.77406,0.0
2024-06-13 14:10:00,3502.79,3502.79,3495.94,3496.95,1981.144,2024-06-13 14:10:59,6930982.58727,3180,427.501,1495896.63667,0.0
2024-06-13 14:11:00,3496.96,3498.71,3493.74,3494.82,2047.899,2024-06-13 14:11:59,7159000.82292,3295,684.794,2394209.4648,0.0
2024-06-13 14:12:00,3494.82,3494.82,3486.03,3488.4,6043.988,2024-06-13 14:12:59,21086967.27377,6988,2298.517,8018616.9078,0.0
2024-06-13 14:13:00,3488.4,3489.11,3487.39,3488.32,1433.377,2024-06-13 14:13:59,5000121.19312,2007,782.492,2729648.6999,0.0
2024-06-13 14:14:00,3488.33,3493.48,3487.72,3491.89,3405.223,2024-06-13 14:14:59,11889502.04079,4497,2501.461,8734112.00526,0.0
2024-06-13 14:15:00,3491.9,3493.24,3488.63,3491.43,1894.506,2024-06-13 14:15:59,6614176.05802,3558,899.071,3139011.22602,0.0
2024-06-13 14:16:00,3491.43,3492.76,3489.02,3489.83,1362.089,2024-06-13 14:16:59,4754675.99183,2785,634.048,2213315.75808,0.0
2024-06-13 14:17:00,3489.81,3493.7,3487.38,3491.38,2800.357,2024-06-13 14:17:59,9776019.10884,3817,1559.259,5443846.99957,0.0
2024-06-13 14:18:00,3491.38,3493.99,3489.8,3493.65,987.279,2024-06-13 14:18:59,3447450.64381,2460,707.202,2469586.13441,0.0
2024-06-13 14:19:00,3493.65,3496.43,3493.33,3495.09,1509.346,2024-06-13 14:19:59,5275774.67101,2224,1001.387,3500113.76597,0.0
2024-06-13 14:20:00,3495.09,3496.92,3494.72,3494.72,683.845,2024-06-13 14:20:59,2390712.52058,1822,316.083,1105027.3434,0.0
2024-06-13 14:21:00,3494.73,3496.89,3494.11,3495.39,711.833,2024-06-13 14:21:59,2488060.92933,1806,395.636,1382948.47641,0.0
2024-06-13 14:22:00,3495.38,3496.09,3490.55,3494.16,882.197,2024-06-13 14:22:59,3081377.10068,2241,295.844,1033503.56671,0.0
2024-06-13 14:23:00,3494.16,3494.16,3486.3,3488.4,1650.104,2024-06-13 14:23:59,5756856.23626,2871,395.68,1380312.13398,0.0
2024-06-13 14:24:00,3488.4,3488.51,3480.46,3481.59,5853.941,2024-06-13 14:24:59,20396825.78952,5503,1007.662,3510643.83415,0.0
2024-06-13 14:25:00,3481.6,3482.45,3476.21,3480.9,7164.846,2024-06-13 14:25:59,24929170.75618,8240,2674.137,9305039.94801,0.0
2024-06-13 14:26:00,3480.9,3483.57,3480.66,3482.9,2156.539,2024-06-13 14:26:59,7508678.57411,3235,1334.185,4645371.51316,0.0
2024-06-13 14:27:00,3482.9,3483.06,3481.08,3481.08,1257.91,2024-06-13 14:27:59,4380150.45079,2048,668.152,2326593.84159,0.0
2024-06-13 14:28:00,3481.09,3481.09,3477.76,3478.06,3301.935,2024-06-13 14:28:59,11489641.15009,3738,769.683,2677925.6209,0.0
2024-06-13 14:29:00,3478.06,3481.12,3473.79,3480.02,5216.162,2024-06-13 14:29:59,18135185.24198,6267,1796.086,6245732.03278,0.0
2024-06-13 14:30:00,3480.01,3485.77,3480.0,3484.22,2227.512,2024-06-13 14:30:59,7759678.85826,4021,1277.661,4450651.21157,0.0
2024-06-13 14:31:00,3484.22,3484.22,3479.3,3483.26,2573.924,2024-06-13 14:31:59,8961559.67672,3619,915.509,3187675.01972,0.0
2024-06-13 14:32:00,3483.27,3483.8,3480.87,3482.88,1214.404,2024-06-13 14:32:59,4228499.65961,2323,499.061,1737659.32078,0.0
2024-06-13 14:33:00,3482.88,3486.9,3482.88,3483.48,1243.23,2024-06-13 14:33:59,4332983.59243,2819,875.457,3051212.5286,0.0
2024-06-13 14:34:00,3483.48,3512.56,3482.2,3508.7,27461.125,2024-06-13 14:34:59,96069416.39642,20989,21072.721,73709236.63851,0.0
2024-06-13 14:35:00,3508.7,3524.0,3503.35,3504.21,40495.874,2024-06-13 14:35:59,142214070.62267,30799,20729.0,72822765.22432,0.0
2024-06-13 14:36:00,3504.21,3511.91,3495.52,3511.25,12527.664,2024-06-13 14:36:59,43896100.83924,14440,4956.313,17378648.47803,0.0
2024-06-13 14:37:00,3511.24,3517.59,3510.02,3517.18,7873.833,2024-06-13 14:37:59,27664260.5865,8918,4514.33,15860090.59708,0.0
2024-06-13 14:38:00,3517.19,3526.36,3513.5,3523.0,18902.124,2024-06-13 14:38:59,66556997.64581,17176,10715.769,37735421.9431,0.0
2024-06-13 14:39:00,3522.99,3527.07,3522.8,3523.0,9855.747,2024-06-13 14:39:59,34739542.47677,9853,4480.91,15794158.37426,0.0
2024-06-13 14:40:00,3523.0,3524.81,3518.09,3518.1,10882.878,2024-06-13 14:40:59,38312947.33925,8569,3348.23,11787675.04726,0.0
2024-06-13 14:41:00,3518.1,3518.96,3511.88,3514.6,8813.611,2024-06-13 14:41:59,30978210.06087,9720,2585.028,9084954.91858,0.0
2024-06-13 14:42:00,3514.61,3520.63,3513.74,3518.39,3533.857,2024-06-13 14:42:59,12431151.96746,4439,2197.021,7729355.53044,0.0
2024-06-13 14:43:00,3518.4,3520.0,3515.82,3515.86,4429.574,2024-06-13 14:43:59,15582928.79861,3909,1759.032,6188219.14093,0.0
2024-06-13 14:44:00,3515.87,3516.0,3512.51,3514.2,4176.317,2024-06-13 14:44:59,14677164.1625,3921,1814.819,6378220.72318,0.0
2024-06-13 14:45:00,3514.2,3522.86,3513.37,3521.96,9318.805,2024-06-13 14:45:59,32777468.74744,6488,5913.895,20805774.00691,0.0
2024-06-13 14:46:00,3521.95,3522.42,3518.76,3520.16,2807.698,2024-06-13 14:46:59,9883379.55942,3833,1096.809,3861007.88896,0.0
2024-06-13 14:47:00,3520.16,3520.16,3516.98,3518.96,2319.933,2024-06-13 14:47:59,8161908.34489,3263,792.672,2788835.50994,0.0
2024-06-13 14:48:00,3518.95,3518.95,3514.96,3515.41,2772.511,2024-06-13 14:48:59,9748251.2352,3627,768.505,2702057.45036,0.0
2024-06-13 14:49:00,3515.42,3521.5,3515.08,3521.26,2421.256,2024-06-13 14:49:59,8520400.02769,3495,1501.843,5285374.737,0.0
2024-06-13 14:50:00,3521.26,3523.31,3519.88,3521.51,3052.193,2024-06-13 14:50:59,10748438.92039,3847,1751.305,6167478.30316,0.0
2024-06-13 14:51:00,3521.52,3521.7,3518.36,3519.63,2025.105,2024-06-13 14:51:59,7128287.99451,3236,561.693,1977037.82536,0.0
2024-06-13 14:52:00,3519.64,3519.64,3515.0,3515.51,3058.649,2024-06-13 14:52:59,10755120.16075,2896,737.334,2592482.65668,0.0
2024-06-13 14:53:00,3515.52,3521.97,3515.52,3521.31,1828.023,2024-06-13 14:53:59,6431829.59177,2652,1442.41,5074567.4725,0.0
2024-06-13 14:54:00,3521.3,3525.0,3518.6,3519.5,4683.062,2024-06-13 14:54:59,16493705.76368,4912,2778.653,9787920.82609,0.0
2024-06-13 14:55:00,3519.5,3519.5,3516.55,3517.77,1814.469,2024-06-13 14:55:59,6382715.61203,2834,707.249,2487756.57815,0.0
2024-06-13 14:56:00,3517.7,3518.16,3516.06,3516.82,796.928,2024-06-13 14:56:59,2802808.20497,1694,380.173,1337078.10449,0.0
2024-06-13 14:57:00,3516.82,3516.82,3507.0,3507.63,7231.786,2024-06-13 14:57:59,25395907.37583,6061,1256.571,4413334.78012,0.0
2024-06-13 14:58:00,3507.63,3510.8,3506.39,3509.74,4182.725,2024-06-13 14:58:59,14675476.58723,4461,2238.242,7853949.22533,0.0
2024-06-13 14:59:00,3509.74,3510.8,3505.92,3506.64,4012.786,2024-06-13 14:59:59,14075964.83871,4198,1541.968,5409288.41045,0.0
2024-06-13 15:00:00,3506.64,3508.66,3497.0,3500.4,11615.054,2024-06-13 15:00:59,40668822.17124,10667,4031.688,14114093.97987,0.0
2024-06-13 15:01:00,3500.41,3504.34,3500.4,3503.69,2773.242,2024-06-13 15:01:59,9714423.81389,3868,1823.944,6389156.2101,0.0
2024-06-13 15:02:00,3503.68,3504.03,3492.5,3493.2,4154.12,2024-06-13 15:02:59,14528906.04541,5544,1185.215,4144507.56325,0.0
2024-06-13 15:03:00,3493.21,3497.95,3492.85,3493.61,4134.686,2024-06-13 15:03:59,14452006.05648,5999,2289.299,8002240.84622,0.0
2024-06-13 15:04:00,3493.61,3497.24,3492.58,3496.1,2414.55,2024-06-13 15:04:59,8438962.37135,3105,1279.151,4471349.23983,0.0
2024-06-13 15:05:00,3496.09,3496.4,3489.4,3496.02,4073.906,2024-06-13 15:05:59,14230555.058,5459,1906.746,6660939.08222,0.0
2024-06-13 15:06:00,3496.02,3499.2,3493.87,3496.12,4673.681,2024-06-13 15:06:59,16340708.35843,5103,2429.164,8494181.00817,0.0
2024-06-13 15:07:00,3496.02,3501.0,3495.01,3499.81,2580.767,2024-06-13 15:07:59,9029236.05364,3293,1635.981,5723249.18802,0.0
2024-06-13 15:08:00,3499.81,3504.0,3499.8,3502.11,3173.293,2024-06-13 15:08:59,11114463.29899,4578,2159.879,7565077.09727,0.0
2024-06-13 15:09:00,3502.11,3502.11,3499.65,3501.56,878.847,2024-06-13 15:09:59,3076588.66607,1363,443.494,1552479.45466,0.0
2024-06-13 15:10:00,3501.57,3507.21,3500.65,3507.14,2844.716,2024-06-13 15:10:59,9971254.75496,4185,2172.445,7615446.74579,0.0
2024-06-13 15:11:00,3507.13,3509.73,3503.61,3503.61,2400.864,2024-06-13 15:11:59,8419302.19781,3940,995.175,3490364.35357,0.0
2024-06-13 15:12:00,3503.62,3505.23,3502.57,3502.69,663.253,2024-06-13 15:12:59,2324033.20647,1642,387.162,1356626.08841,0.0
2024-06-13 15:13:00,3502.7,3503.1,3496.02,3496.02,1226.443,2024-06-13 15:13:59,4291967.11306,2697,360.914,1263228.62212,0.0
2024-06-13 15:14:00,3496.03,3500.71,3496.03,3497.58,809.828,2024-06-13 15:14:59,2833476.14491,1668,471.833,1650816.08442,0.0
2024-06-13 15:15:00,3497.59,3498.4,3491.0,3491.7,2316.867,2024-06-13 15:15:59,8095250.8639,4097,756.243,2642341.64451,0.0
2024-06-13 15:16:00,3491.71,3494.08,3490.14,3493.2,3455.628,2024-06-13 15:16:59,12068976.12632,4145,1463.6,5111756.40052,0.0
2024-06-13 15:17:00,3493.2,3495.44,3490.25,3491.06,2902.937,2024-06-13 15:17:59,10138534.02307,3973,1247.95,4358502.89113,0.0
2024-06-13 15:18:00,3491.07,3492.56,3486.81,3488.16,6646.507,2024-06-13 15:18:59,23192459.69988,5813,3418.333,11929615.23908,0.0
2024-06-13 15:19:00,3488.16,3488.96,3484.02,3486.4,4380.805,2024-06-13 15:19:59,15276469.10287,6137,1828.411,6376028.51955,0.0
2024-06-13 15:20:00,3486.4,3487.8,3485.1,3485.11,2558.365,2024-06-13 15:20:59,8919402.02129,3227,1319.692,4600829.01581,0.0
2024-06-13 15:21:00,3485.11,3485.11,3481.0,3484.32,4227.841,2024-06-13 15:21:59,14726244.233,5099,1727.443,6017051.0604,0.0
2024-06-13 15:22:00,3484.32,3485.21,3480.0,3483.9,4944.323,2024-06-13 15:22:59,17218707.25422,5068,2001.434,6970395.52241,0.0
2024-06-13 15:23:00,3483.81,3486.48,3480.06,3480.6,4365.867,2024-06-13 15:23:59,15201795.94349,3794,1825.254,6356865.39635,0.0
2024-06-13 15:24:00,3480.61,3483.41,3478.69,3483.41,3748.748,2024-06-13 15:24:59,13047336.40238,4849,1787.315,6221105.42748,0.0
2024-06-13 15:25:00,3483.4,3484.83,3479.0,3480.81,3674.534,2024-06-13 15:25:59,12793983.99112,3752,1487.418,5179150.19125,0.0
2024-06-13 15:26:00,3480.81,3481.6,3479.05,3479.06,2204.343,2024-06-13 15:26:59,7671867.56494,2623,1076.818,3747758.99425,0.0
2024-06-13 15:27:00,3479.05,3481.6,3478.93,3480.0,2198.303,2024-06-13 15:27:59,7650594.665,2721,1187.978,4134353.16145,0.0
2024-06-13 15:28:00,3480.01,3480.01,3472.15,3472.99,8488.618,2024-06-13 15:28:59,29498312.23631,8457,2360.036,8201803.72277,0.0
2024-06-13 15:29:00,3473.0,3479.72,3472.98,3478.96,3176.149,2024-06-13 15:29:59,11041601.86744,4094,2327.072,8090194.88436,0.0
2024-06-13 15:30:00,3478.96,3483.16,3478.63,3482.2,2546.079,2024-06-13 15:30:59,8862423.86322,4072,1690.481,5884309.45803,0.0
2024-06-13 15:31:00,3482.21,3483.06,3475.0,3478.3,2431.78,2024-06-13 15:31:59,8459352.90693,3755,1036.867,3606899.78219,0.0
2024-06-13 15:32:00,3478.3,3479.76,3472.31,3475.89,2936.705,2024-06-13 15:32:59,10204832.60112,3909,997.861,3467695.45154,0.0
2024-06-13 15:33:00,3475.89,3477.13,3474.22,3474.3,1630.803,2024-06-13 15:33:59,5668053.14906,2429,812.207,2822949.62103,0.0
2024-06-13 15:34:00,3474.3,3476.75,3472.5,3476.29,3299.689,2024-06-13 15:34:59,11464692.50075,4055,1887.941,6559965.20256,0.0
2024-06-13 15:35:00,3476.28,3476.32,3462.8,3471.03,16821.453,2024-06-13 15:35:59,58354313.29126,14761,4160.611,14437270.62656,0.0
2024-06-13 15:36:00,3471.02,3471.03,3461.0,3465.4,18254.05,2024-06-13 15:36:59,63267515.38689,14402,7527.186,26093377.06192,0.0
2024-06-13 15:37:00,3465.4,3468.23,3461.9,3463.71,7852.037,2024-06-13 15:37:59,27205679.20565,9979,3381.295,11717426.77986,0.0
2024-06-13 15:38:00,3463.7,3464.34,3456.26,3458.01,20867.153,2024-06-13 15:38:59,72203742.46616,14335,6606.683,22859720.60741,0.0
2024-06-13 15:39:00,3458.02,3459.83,3456.15,3456.59,6595.727,2024-06-13 15:39:59,22809002.46633,5845,3474.239,12015554.68167,0.0
2024-06-13 15:40:00,3456.6,3460.39,3450.0,3452.3,15699.983,2024-06-13 15:40:59,54231774.1943,14047,6072.955,20984507.99902,0.0
2024-06-13 15:41:00,3452.31,3459.0,3451.05,3455.64,7908.549,2024-06-13 15:41:59,27320167.95076,8253,5534.438,19121926.97798,0.0
2024-06-13 15:42:00,3455.64,3456.18,3443.52,3444.0,15120.966,2024-06-13 15:42:59,52152914.64003,14100,3910.711,13490876.6963,0.0
2024-06-13 15:43:00,3444.04,3448.96,3442.07,3448.96,13680.539,2024-06-13 15:43:59,47134729.96009,13956,6698.392,23079298.25601,0.0
2024-06-13 15:44:00,3448.96,3451.67,3446.66,3447.03,5366.771,2024-06-13 15:44:59,18510844.86168,6661,3208.331,11066852.71033,0.0
2024-06-13 15:45:00,3447.04,3451.2,3438.43,3439.14,10110.273,2024-06-13 15:45:59,34817332.34456,10757,3589.414,12365163.98867,0.0
2024-06-13 15:46:00,3439.14,3445.93,3438.94,3443.5,5963.518,2024-06-13 15:46:59,20531632.14926,8553,3450.807,11881494.81148,0.0
2024-06-13 15:47:00,3443.5,3450.89,3441.72,3447.32,5256.325,2024-06-13 15:47:59,18121072.43162,6725,3512.769,12110875.39513,0.0
2024-06-13 15:48:00,3447.32,3448.26,3440.01,3441.22,4238.825,2024-06-13 15:48:59,14597306.7894,6036,2189.378,7539327.78877,0.0
2024-06-13 15:49:00,3441.22,3449.04,3440.61,3448.41,2647.09,2024-06-13 15:49:59,9121954.93841,4605,1509.379,5201614.4678,0.0
2024-06-13 15:50:00,3448.41,3448.41,3441.34,3444.64,2755.841,2024-06-13 15:50:59,9492326.73951,4442,1120.008,3857442.68434,0.0
2024-06-13 15:51:00,3444.64,3448.16,3443.23,3445.56,3314.012,2024-06-13 15:51:59,11422137.89191,4048,1827.264,6298494.13125,0.0
2024-06-13 15:52:00,3445.5,3448.84,3443.16,3443.38,3377.963,2024-06-13 15:52:59,11640906.97985,4431,1297.35,4471353.7268,0.0
2024-06-13 15:53:00,3443.38,3446.6,3443.38,3445.91,3103.263,2024-06-13 15:53:59,10691216.09649,4017,2162.465,7450148.03936,0.0
2024-06-13 15:54:00,3445.91,3445.91,3441.0,3441.35,2315.497,2024-06-13 15:54:59,7971678.84893,3121,788.383,2713979.53482,0.0
2024-06-13 15:55:00,3441.35,3445.01,3441.0,3444.19,2076.822,2024-06-13 15:55:59,7150947.48605,3149,1201.207,4135903.38996,0.0
2024-06-13 15:56:00,3444.18,3444.19,3435.02,3435.52,5923.424,2024-06-13 15:56:59,20366162.68426,6294,1447.351,4977284.50233,0.0
2024-06-13 15:57:00,3435.52,3438.0,3433.34,3436.89,8777.197,2024-06-13 15:57:59,30154098.70962,8001,3125.048,10736475.57575,0.0
2024-06-13 15:58:00,3436.9,3443.84,3436.6,3442.57,4735.082,2024-06-13 15:58:59,16289451.29693,5277,3236.652,11134319.6148,0.0
2024-06-13 15:59:00,3442.56,3446.33,3442.01,3442.08,2786.488,2024-06-13 15:59:59,9596773.89172,4285,1684.949,5803046.89228,0.0
2024-06-13 16:00:00,3442.08,3446.78,3440.0,3446.45,3611.423,2024-06-13 16:00:59,12438776.28768,5248,2568.22,8846447.20323,0.0
2024-06-13 16:01:00,3446.57,3446.78,3437.7,3438.83,4794.634,2024-06-13 16:01:59,16502610.71936,5733,2384.71,8207085.46626,0.0
2024-06-13 16:02:00,3438.82,3439.92,3431.42,3435.61,8216.07,2024-06-13 16:02:59,28226186.01661,8361,3794.012,13036860.65444,0.0
